customer_id,date,product_id,quantity,price
C0079,2019-04-01,B,2,21.23
C0080,2019-04-01,A,2,9.23
C0080,2019-04-01,B,2,19.89
C0081,2019-04-01,A,2,9.13
C0081,2019-04-01,B,4,19.23
C0086,2019-04-01,A,3,9.96
C0086,2019-04-01,C,3,36.3
C0088,2019-04-01,A,4,10.0
C0090,2019-04-01,A,2,10.77
C0090,2019-04-01,B,3,18.34
C0091,2019-04-01,A,3,10.24
C0091,2019-04-01,C,1,43.58
C0092,2019-04-01,A,2,10.42
C0092,2019-04-01,B,1,20.53
C0092,2019-04-01,C,1,43.14
C0097,2019-04-01,B,1,19.1
C0098,2019-04-01,B,2,19.58
C0100,2019-04-01,A,2,10.86
C0102,2019-04-01,A,2,9.18
C0102,2019-04-01,B,3,19.35
C0108,2019-04-01,A,2,9.12
C0108,2019-04-01,B,4,18.3
C0109,2019-04-01,A,2,9.39
C0109,2019-04-01,B,1,20.73
C0110,2019-04-01,A,2,10.73
C0110,2019-04-01,B,1,21.43
C0110,2019-04-01,C,3,43.8
C0111,2019-04-01,A,1,9.68
C0111,2019-04-01,B,2,18.16
C0114,2019-04-01,A,3,9.73
C0114,2019-04-01,B,2,21.15
C0114,2019-04-01,C,1,38.41
C0119,2019-04-01,A,4,9.55
C0119,2019-04-01,C,1,41.45
C0120,2019-04-01,A,2,10.8
C0120,2019-04-01,B,1,20.69
C0120,2019-04-01,C,2,39.24
C0121,2019-04-01,A,4,9.16
C0121,2019-04-01,B,1,20.97
C0122,2019-04-01,A,2,10.37
C0122,2019-04-01,C,3,41.69
C0124,2019-04-01,C,2,40.08
C0128,2019-04-01,A,2,10.46
C0128,2019-04-01,C,3,43.54
C0129,2019-04-01,B,1,20.09
C0130,2019-04-01,A,1,10.28
C0132,2019-04-01,A,4,9.84
C0133,2019-04-01,A,4,10.06
C0134,2019-04-01,A,1,9.92
C0136,2019-04-01,A,2,10.07
C0136,2019-04-01,C,1,37.56
C0137,2019-04-01,A,1,10.27
C0137,2019-04-01,B,1,20.7
C0137,2019-04-01,C,4,43.86
C0138,2019-04-01,A,2,9.5
C0138,2019-04-01,B,2,19.32
C0138,2019-04-01,C,2,40.89
C0139,2019-04-01,B,1,19.94
C0139,2019-04-01,C,4,40.6
C0141,2019-04-01,B,1,20.73
C0143,2019-04-01,B,1,18.03
C0143,2019-04-01,C,2,38.2
C0144,2019-04-01,B,3,20.73
C0146,2019-04-01,A,3,10.39
C0147,2019-04-01,B,1,21.86
C0149,2019-04-01,A,1,9.6
C0149,2019-04-01,C,3,42.95
C0151,2019-04-01,B,3,21.58
C0151,2019-04-01,C,2,40.87
C0152,2019-04-01,B,1,21.03
C0153,2019-04-01,A,2,9.33
C0153,2019-04-01,B,2,18.35
C0153,2019-04-01,C,2,43.78
C0154,2019-04-01,A,1,9.96
C0154,2019-04-01,C,2,38.19
C0155,2019-04-01,A,1,9.8
C0155,2019-04-01,B,3,21.16
C0157,2019-04-01,B,2,18.36
C0160,2019-04-01,A,3,9.12
C0160,2019-04-01,C,1,42.42
C0162,2019-04-01,B,2,19.07
C0162,2019-04-01,C,1,43.24
C0163,2019-04-01,B,1,19.25
C0163,2019-04-01,C,1,36.12
C0166,2019-04-01,B,3,20.66
C0167,2019-04-01,C,1,36.53
C0169,2019-04-01,A,2,9.78
C0169,2019-04-01,B,2,20.54
C0171,2019-04-01,B,1,20.38
C0171,2019-04-01,C,3,39.82
C0174,2019-04-01,B,2,19.43
C0174,2019-04-01,C,4,37.58
C0175,2019-04-01,B,2,20.89
C0176,2019-04-01,A,2,10.21
C0176,2019-04-01,B,2,21.33
C0177,2019-04-01,B,1,18.93
C0177,2019-04-01,C,4,38.57
C0178,2019-04-01,A,1,9.2
C0179,2019-04-01,B,1,19.44
C0181,2019-04-01,A,1,10.14
C0181,2019-04-01,C,3,41.24
C0183,2019-04-01,A,4,9.07
C0183,2019-04-01,C,2,37.83
C0184,2019-04-01,A,2,9.98
C0184,2019-04-01,B,2,19.31
C0184,2019-04-01,C,1,43.42
C0186,2019-04-01,B,2,19.46
C0188,2019-04-01,A,2,10.4
C0189,2019-04-01,B,3,20.27
C0190,2019-04-01,A,2,9.24
C0190,2019-04-01,C,2,38.78
C0191,2019-04-01,B,2,19.51
C0191,2019-04-01,C,4,43.79
C0193,2019-04-01,C,4,41.99
C0194,2019-04-01,A,1,10.8
C0195,2019-04-01,A,2,10.85
C0199,2019-04-01,A,3,9.32
C0199,2019-04-01,B,1,18.12
C0199,2019-04-01,C,1,40.15
C0201,2019-04-01,C,4,43.3
C0202,2019-04-01,B,4,21.13
C0202,2019-04-01,C,1,39.0
C0204,2019-04-01,A,1,10.52
C0204,2019-04-01,C,1,42.92
C0207,2019-04-01,A,2,10.76
C0207,2019-04-01,C,3,43.92
C0209,2019-04-01,A,2,10.32
C0211,2019-04-01,A,2,10.17
C0211,2019-04-01,C,4,42.95
C0214,2019-04-01,A,1,9.19
C0216,2019-04-01,A,1,9.5
C0216,2019-04-01,B,2,21.3
C0217,2019-04-01,A,1,10.67
C0217,2019-04-01,B,1,19.15
C0220,2019-04-01,B,2,19.46
C0220,2019-04-01,C,2,39.89
C0222,2019-04-01,C,2,40.09
C0225,2019-04-01,A,3,9.94
C0225,2019-04-01,B,2,20.27
C0232,2019-04-01,B,1,20.84
C0232,2019-04-01,C,1,42.47
C0233,2019-04-01,B,3,19.93
C0234,2019-04-01,A,2,10.38
C0234,2019-04-01,C,2,36.69
C0235,2019-04-01,C,2,41.36
C0236,2019-04-01,A,2,9.63
C0236,2019-04-01,B,2,18.98
C0236,2019-04-01,C,4,42.29
C0237,2019-04-01,A,1,9.31
C0237,2019-04-01,C,2,41.01
C0238,2019-04-01,A,1,10.27
C0238,2019-04-01,C,4,41.08
C0242,2019-04-01,C,3,40.7
C0245,2019-04-01,A,1,10.12
C0245,2019-04-01,B,2,21.07
C0245,2019-04-01,C,2,38.15
C0246,2019-04-01,A,3,10.49
C0246,2019-04-01,C,2,37.61
C0249,2019-04-01,C,3,41.73
C0252,2019-04-01,A,2,9.28
C0252,2019-04-01,B,1,20.42
C0252,2019-04-01,C,2,40.39
C0256,2019-04-01,B,1,21.93
C0256,2019-04-01,C,3,40.69
C0257,2019-04-01,A,1,10.16
C0257,2019-04-01,B,1,21.85
C0257,2019-04-01,C,1,38.31
C0259,2019-04-01,B,3,20.16
C0260,2019-04-01,C,1,42.0
C0261,2019-04-01,A,2,10.41
C0261,2019-04-01,C,3,36.98
C0263,2019-04-01,A,2,10.89
C0263,2019-04-01,C,1,37.24
C0266,2019-04-01,C,1,43.98
C0267,2019-04-01,A,1,9.85
C0267,2019-04-01,B,1,18.16
C0267,2019-04-01,C,1,40.51
C0269,2019-04-01,B,3,18.93
C0270,2019-04-01,C,1,41.48
C0272,2019-04-01,A,2,10.44
C0272,2019-04-01,B,3,18.43
C0273,2019-04-01,A,2,10.25
C0273,2019-04-01,B,1,18.14
C0274,2019-04-01,A,2,10.37
C0274,2019-04-01,B,1,20.89
C0275,2019-04-01,A,3,9.21
C0277,2019-04-01,A,2,9.87
C0277,2019-04-01,B,3,19.07
C0277,2019-04-01,C,1,39.06
C0278,2019-04-01,A,1,9.67
C0278,2019-04-01,B,2,18.96
C0278,2019-04-01,C,2,41.69
C0279,2019-04-01,A,2,9.87
C0279,2019-04-01,C,1,40.62
C0280,2019-04-01,C,2,43.81
C0283,2019-04-01,B,1,21.89
C0283,2019-04-01,C,2,39.97
C0285,2019-04-01,B,3,18.26
C0285,2019-04-01,C,1,39.59
C0287,2019-04-01,A,3,9.48
C0287,2019-04-01,B,3,21.31
C0287,2019-04-01,C,2,36.9
C0290,2019-04-01,B,1,21.11
C0293,2019-04-01,C,2,43.04
C0294,2019-04-01,A,1,9.72
C0294,2019-04-01,B,2,19.52
C0294,2019-04-01,C,2,36.32
C0296,2019-04-01,A,3,10.71
C0296,2019-04-01,B,2,21.75
C0297,2019-04-01,B,2,19.91
C0297,2019-04-01,C,1,39.18
C0298,2019-04-01,A,2,10.72
C0298,2019-04-01,C,1,42.91
C0299,2019-04-01,A,1,10.82
C0299,2019-04-01,B,4,19.94
C0300,2019-04-01,C,2,37.48
C0301,2019-04-01,A,1,9.22
C0304,2019-04-01,A,1,10.71
C0304,2019-04-01,B,3,20.63
C0304,2019-04-01,C,2,36.71
C0306,2019-04-01,A,2,10.03
C0306,2019-04-01,C,1,42.93
C0311,2019-04-01,A,2,10.56
C0311,2019-04-01,C,3,42.54
C0312,2019-04-01,A,3,10.35
C0312,2019-04-01,C,2,37.84
C0313,2019-04-01,C,3,41.18
C0314,2019-04-01,A,3,9.49
C0315,2019-04-01,A,1,10.11
C0315,2019-04-01,B,2,20.77
C0315,2019-04-01,C,1,39.99
C0316,2019-04-01,A,2,9.11
C0316,2019-04-01,B,3,18.16
C0316,2019-04-01,C,1,36.7
C0319,2019-04-01,A,2,9.4
C0319,2019-04-01,C,2,42.27
C0320,2019-04-01,A,2,9.89
C0320,2019-04-01,C,3,37.24
C0323,2019-04-01,A,1,9.58
C0323,2019-04-01,B,2,20.44
C0323,2019-04-01,C,1,37.5
C0326,2019-04-01,A,1,9.4
C0326,2019-04-01,B,2,18.25
C0326,2019-04-01,C,2,39.75
C0328,2019-04-01,A,2,10.5
C0328,2019-04-01,B,4,19.45
C0328,2019-04-01,C,1,43.5
C0329,2019-04-01,A,2,9.04
C0330,2019-04-01,A,1,9.61
C0330,2019-04-01,B,1,18.32
C0332,2019-04-01,A,2,9.69
C0332,2019-04-01,B,3,18.31
C0332,2019-04-01,C,3,40.25
C0334,2019-04-01,C,1,37.23
C0335,2019-04-01,C,3,42.9
C0336,2019-04-01,A,1,9.97
C0336,2019-04-01,B,1,19.1
C0336,2019-04-01,C,1,36.86
C0337,2019-04-01,B,2,21.25
C0341,2019-04-01,C,4,40.03
C0344,2019-04-01,B,3,20.9
C0345,2019-04-01,A,1,9.88
C0349,2019-04-01,B,1,20.11
C0352,2019-04-01,B,1,20.3
C0353,2019-04-01,A,1,10.62
C0355,2019-04-01,A,1,9.28
C0355,2019-04-01,B,2,19.49
C0355,2019-04-01,C,1,37.26
C0359,2019-04-01,B,2,20.66
C0360,2019-04-01,C,1,43.77
C0364,2019-04-01,B,2,20.08
C0364,2019-04-01,C,2,42.77
C0366,2019-04-01,C,1,37.58
C0369,2019-04-01,A,1,10.63
C0369,2019-04-01,B,3,20.4
C0369,2019-04-01,C,2,41.35
C0372,2019-04-01,C,3,37.41
C0373,2019-04-01,A,3,9.47
C0373,2019-04-01,B,1,19.51
C0377,2019-04-01,A,1,9.12
C0377,2019-04-01,B,1,19.99
C0377,2019-04-01,C,2,42.97
C0378,2019-04-01,A,4,10.88
C0378,2019-04-01,B,1,19.95
C0382,2019-04-01,B,3,19.75
C0384,2019-04-01,A,2,10.79
C0384,2019-04-01,B,3,21.17
C0384,2019-04-01,C,1,39.1
C0385,2019-04-01,A,2,9.7
C0385,2019-04-01,B,1,18.18
C0385,2019-04-01,C,2,43.25
C0386,2019-04-01,A,4,9.69
C0388,2019-04-01,A,3,10.89
C0388,2019-04-01,C,4,39.49
C0389,2019-04-01,A,2,9.45
C0389,2019-04-01,B,1,19.68
C0389,2019-04-01,C,1,43.76
C0391,2019-04-01,A,2,9.55
C0391,2019-04-01,B,3,18.74
C0392,2019-04-01,A,1,9.37
C0392,2019-04-01,B,1,19.25
C0392,2019-04-01,C,3,41.42
C0395,2019-04-01,A,1,9.14
C0396,2019-04-01,A,1,10.69
C0396,2019-04-01,B,1,19.26
C0396,2019-04-01,C,3,37.18
C0397,2019-04-01,B,1,20.03
C0397,2019-04-01,C,2,42.69
C0399,2019-04-01,B,2,20.23
C0399,2019-04-01,C,2,43.77
C0401,2019-04-01,A,3,9.74
C0401,2019-04-01,B,1,21.14
C0402,2019-04-01,B,2,19.84
C0402,2019-04-01,C,1,40.08
C0403,2019-04-01,A,2,10.0
C0403,2019-04-01,B,1,20.47
C0403,2019-04-01,C,1,42.09
C0405,2019-04-01,A,2,9.29
C0405,2019-04-01,B,2,19.92
C0407,2019-04-01,A,2,9.37
C0407,2019-04-01,C,1,43.66
C0408,2019-04-01,A,2,9.03
C0408,2019-04-01,C,3,37.27
C0409,2019-04-01,C,2,37.69
C0410,2019-04-01,B,2,19.25
C0411,2019-04-01,A,1,9.08
C0412,2019-04-01,C,2,42.37
C0413,2019-04-01,B,3,20.94
C0415,2019-04-01,B,1,18.29
C0417,2019-04-01,C,3,39.53
C0424,2019-04-01,C,2,41.81
C0426,2019-04-01,C,2,38.08
C0427,2019-04-01,C,1,36.33
C0428,2019-04-01,A,1,10.62
C0429,2019-04-01,A,1,10.63
C0429,2019-04-01,B,2,20.11
C0430,2019-04-01,A,1,10.65
C0436,2019-04-01,B,2,19.9
C0436,2019-04-01,C,3,36.03
C0437,2019-04-01,A,3,10.89
C0437,2019-04-01,B,1,19.6
C0440,2019-04-01,A,1,10.1
C0440,2019-04-01,B,3,18.2
C0442,2019-04-01,B,2,21.91
C0445,2019-04-01,C,1,42.75
C0449,2019-04-01,A,1,10.03
C0450,2019-04-01,A,3,10.88
C0450,2019-04-01,C,1,43.69
C0451,2019-04-01,B,3,18.99
C0451,2019-04-01,C,1,40.02
C0452,2019-04-01,A,2,10.28
C0453,2019-04-01,B,3,18.26
C0455,2019-04-01,A,3,10.41
C0455,2019-04-01,C,3,36.55
C0458,2019-04-01,C,2,36.3
C0459,2019-04-01,A,3,10.6
C0459,2019-04-01,B,2,20.25
C0459,2019-04-01,C,1,39.93
C0460,2019-04-01,B,1,19.49
C0461,2019-04-01,A,2,9.97
C0461,2019-04-01,C,1,43.82
C0464,2019-04-01,A,2,10.37
C0464,2019-04-01,B,3,19.18
C0465,2019-04-01,A,3,10.59
C0465,2019-04-01,B,2,18.96
C0465,2019-04-01,C,1,41.82
C0468,2019-04-01,A,1,9.7
C0468,2019-04-01,B,2,18.64
C0468,2019-04-01,C,2,37.18
C0469,2019-04-01,B,3,19.5
C0469,2019-04-01,C,1,37.23
C0471,2019-04-01,A,1,9.8
C0471,2019-04-01,C,3,37.76
C0472,2019-04-01,B,2,19.76
C0472,2019-04-01,C,2,36.56
C0476,2019-04-01,A,4,10.12
C0476,2019-04-01,C,3,36.27
C0477,2019-04-01,A,1,9.61
C0477,2019-04-01,C,1,39.46
C0478,2019-04-01,B,3,20.29
C0484,2019-04-01,B,2,21.29
C0484,2019-04-01,C,4,36.49
C0485,2019-04-01,A,3,10.25
C0485,2019-04-01,B,2,19.66
C0487,2019-04-01,A,2,10.78
C0491,2019-04-01,A,2,10.37
C0491,2019-04-01,C,1,36.85
C0492,2019-04-01,B,3,19.74
C0494,2019-04-01,A,3,10.42
C0494,2019-04-01,B,1,21.88
C0494,2019-04-01,C,1,42.47
C0496,2019-04-01,C,4,43.24
C0497,2019-04-01,B,2,21.32
C0499,2019-04-01,B,1,21.28
C0500,2019-04-01,A,2,9.57
C0501,2019-04-01,A,1,9.07
C0503,2019-04-01,B,2,19.46
C0503,2019-04-01,C,1,43.1
C0505,2019-04-01,A,1,10.3
C0505,2019-04-01,B,1,18.54
C0505,2019-04-01,C,4,39.69
C0506,2019-04-01,B,4,19.42
C0507,2019-04-01,A,1,10.72
C0507,2019-04-01,C,1,41.5
C0508,2019-04-01,A,3,10.76
C0508,2019-04-01,C,3,39.0
C0509,2019-04-01,A,2,9.63
C0512,2019-04-01,B,1,20.27
C0513,2019-04-01,A,1,10.35
C0515,2019-04-01,A,4,9.65
C0515,2019-04-01,C,2,40.39
C0517,2019-04-01,B,1,21.85
C0517,2019-04-01,C,1,38.23
C0519,2019-04-01,A,1,10.04
C0519,2019-04-01,B,1,19.72
C0519,2019-04-01,C,3,37.89
C0520,2019-04-01,A,1,10.9
C0521,2019-04-01,C,1,40.52
C0522,2019-04-01,A,2,9.42
C0522,2019-04-01,B,1,21.28
C0524,2019-04-01,B,2,20.77
C0525,2019-04-01,A,2,10.35
C0525,2019-04-01,B,2,18.52
C0525,2019-04-01,C,4,40.36
C0526,2019-04-01,A,2,10.5
C0527,2019-04-01,A,1,10.32
C0527,2019-04-01,B,1,19.54
C0528,2019-04-01,A,2,9.27
C0528,2019-04-01,C,2,42.38
C0530,2019-04-01,A,4,9.27
C0534,2019-04-01,A,1,9.3
C0534,2019-04-01,B,1,18.69
C0536,2019-04-01,A,2,9.43
C0536,2019-04-01,B,1,19.18
C0536,2019-04-01,C,2,36.76
C0537,2019-04-01,A,3,10.02
C0537,2019-04-01,C,2,40.35
C0538,2019-04-01,C,3,37.33
C0539,2019-04-01,A,4,10.31
C0539,2019-04-01,C,1,42.33
C0541,2019-04-01,A,1,10.57
C0541,2019-04-01,B,1,18.58
C0541,2019-04-01,C,1,43.34
C0542,2019-04-01,B,2,21.4
C0543,2019-04-01,A,1,9.47
C0543,2019-04-01,C,2,37.64
C0544,2019-04-01,A,1,9.87
C0544,2019-04-01,B,1,20.06
C0545,2019-04-01,A,1,9.8
C0545,2019-04-01,C,1,40.81
C0546,2019-04-01,B,1,20.95
C0546,2019-04-01,C,1,40.33
C0548,2019-04-01,A,2,9.31
C0548,2019-04-01,B,4,21.27
C0548,2019-04-01,C,1,42.14
C0550,2019-04-01,A,1,9.69
C0550,2019-04-01,C,4,37.06
C0552,2019-04-01,B,2,20.85
C0553,2019-04-01,C,2,37.15
C0555,2019-04-01,A,2,10.9
C0556,2019-04-01,A,2,9.99
C0556,2019-04-01,C,2,41.19
C0558,2019-04-01,A,1,10.06
C0558,2019-04-01,B,3,18.03
C0558,2019-04-01,C,2,38.62
C0559,2019-04-01,A,3,9.67
C0559,2019-04-01,C,2,36.55
C0560,2019-04-01,A,2,10.0
C0560,2019-04-01,B,3,20.57
C0560,2019-04-01,C,1,36.05
C0562,2019-04-01,A,2,9.75
C0563,2019-04-01,B,1,18.27
C0563,2019-04-01,C,2,42.37
C0565,2019-04-01,A,3,9.32
C0565,2019-04-01,B,3,20.93
C0565,2019-04-01,C,2,36.99
C0566,2019-04-01,C,3,43.27
C0568,2019-04-01,B,2,20.76
C0569,2019-04-01,A,2,10.17
C0569,2019-04-01,B,1,20.99
C0569,2019-04-01,C,1,42.81
C0576,2019-04-01,B,3,18.16
C0578,2019-04-01,A,2,10.2
C0579,2019-04-01,A,2,10.53
C0579,2019-04-01,B,2,21.85
C0580,2019-04-01,A,1,10.44
C0580,2019-04-01,B,3,20.08
C0580,2019-04-01,C,1,40.12
C0585,2019-04-01,A,1,10.81
C0585,2019-04-01,C,1,40.04
C0586,2019-04-01,A,2,10.35
C0586,2019-04-01,B,2,18.32
C0590,2019-04-01,B,2,20.87
C0590,2019-04-01,C,2,40.05
C0592,2019-04-01,A,1,10.84
C0592,2019-04-01,B,4,18.6
C0592,2019-04-01,C,2,43.17
C0593,2019-04-01,B,2,21.08
C0593,2019-04-01,C,1,42.4
C0594,2019-04-01,A,2,9.02
C0594,2019-04-01,B,1,19.34
C0594,2019-04-01,C,2,40.79
C0596,2019-04-01,A,4,10.64
C0596,2019-04-01,C,3,41.69
C0597,2019-04-01,B,3,21.32
C0597,2019-04-01,C,2,42.03
C0598,2019-04-01,B,4,21.94
C0598,2019-04-01,C,1,37.49
C0603,2019-04-01,A,1,9.9
C0603,2019-04-01,C,1,42.99
C0606,2019-04-01,B,1,19.12
C0608,2019-04-01,A,2,10.08
C0608,2019-04-01,C,1,40.97
C0612,2019-04-01,B,1,19.08
C0612,2019-04-01,C,3,40.86
C0613,2019-04-01,A,2,9.54
C0616,2019-04-01,A,1,10.41
C0616,2019-04-01,C,2,43.11
C0617,2019-04-01,B,1,20.4
C0617,2019-04-01,C,4,36.96
C0618,2019-04-01,A,2,9.3
C0618,2019-04-01,C,1,37.76
C0621,2019-04-01,A,2,9.62
C0621,2019-04-01,B,3,20.54
C0624,2019-04-01,A,1,10.13
C0624,2019-04-01,B,2,20.14
C0624,2019-04-01,C,2,40.99
C0625,2019-04-01,C,1,40.86
C0629,2019-04-01,B,3,19.07
C0632,2019-04-01,C,1,40.5
C0633,2019-04-01,A,3,10.5
C0633,2019-04-01,C,3,43.36
C0634,2019-04-01,A,2,9.92
C0635,2019-04-01,B,1,21.17
C0635,2019-04-01,C,2,40.97
C0640,2019-04-01,B,1,19.28
C0640,2019-04-01,C,1,40.61
C0643,2019-04-01,B,4,20.32
C0646,2019-04-01,A,2,9.2
C0646,2019-04-01,B,2,20.18
C0647,2019-04-01,B,1,18.28
C0648,2019-04-01,A,1,9.01
C0648,2019-04-01,C,1,41.41
C0650,2019-04-01,A,1,9.71
C0651,2019-04-01,A,1,9.22
C0651,2019-04-01,B,1,21.88
C0651,2019-04-01,C,1,41.88
C0653,2019-04-01,A,1,10.52
C0653,2019-04-01,B,2,19.46
C0653,2019-04-01,C,2,43.92
C0654,2019-04-01,C,4,36.12
C0655,2019-04-01,C,2,37.03
C0658,2019-04-01,B,2,19.68
C0658,2019-04-01,C,2,36.88
C0660,2019-04-01,A,1,9.63
C0661,2019-04-01,C,2,37.22
C0664,2019-04-01,B,1,19.9
C0664,2019-04-01,C,4,38.89
C0667,2019-04-01,B,2,18.18
C0670,2019-04-01,B,1,21.73
C0672,2019-04-01,A,1,9.24
C0672,2019-04-01,B,1,19.07
C0672,2019-04-01,C,2,42.18
C0673,2019-04-01,B,1,21.75
C0675,2019-04-01,A,3,9.04
C0676,2019-04-01,A,1,10.83
C0676,2019-04-01,B,3,21.04
C0678,2019-04-01,C,3,39.95
C0680,2019-04-01,B,1,18.91
C0682,2019-04-01,B,1,19.46
C0684,2019-04-01,A,1,10.38
C0686,2019-04-01,A,1,10.86
C0686,2019-04-01,B,1,20.87
C0687,2019-04-01,C,2,42.08
C0693,2019-04-01,C,2,43.89
C0694,2019-04-01,B,3,19.9
C0695,2019-04-01,C,2,39.68
C0699,2019-04-01,C,4,41.81
C0702,2019-04-01,A,1,10.73
C0702,2019-04-01,C,3,37.53
C0703,2019-04-01,A,1,9.31
C0703,2019-04-01,C,2,36.16
C0705,2019-04-01,A,1,10.76
C0705,2019-04-01,C,2,41.55
C0708,2019-04-01,B,4,18.34
C0711,2019-04-01,B,3,20.83
C0711,2019-04-01,C,1,37.99
C0712,2019-04-01,A,1,10.03
C0713,2019-04-01,A,1,10.03
C0713,2019-04-01,B,2,21.48
C0715,2019-04-01,A,2,9.12
C0716,2019-04-01,B,1,21.83
C0716,2019-04-01,C,2,41.35
C0717,2019-04-01,B,2,20.86
C0722,2019-04-01,A,3,9.16
C0722,2019-04-01,C,1,39.71
C0728,2019-04-01,A,3,9.81
C0728,2019-04-01,B,2,21.79
C0728,2019-04-01,C,2,40.13
C0729,2019-04-01,B,3,18.48
C0729,2019-04-01,C,2,40.77
C0733,2019-04-01,B,2,21.39
C0733,2019-04-01,C,3,43.55
C0737,2019-04-01,A,4,9.87
C0738,2019-04-01,A,2,9.79
C0739,2019-04-01,B,4,19.23
C0739,2019-04-01,C,2,38.73
C0740,2019-04-01,A,3,10.2
C0740,2019-04-01,B,1,20.01
C0742,2019-04-01,B,3,18.66
C0742,2019-04-01,C,4,38.14
C0743,2019-04-01,B,1,19.14
C0747,2019-04-01,A,1,9.35
C0747,2019-04-01,B,3,20.63
C0747,2019-04-01,C,2,40.01
C0748,2019-04-01,B,1,20.73
C0748,2019-04-01,C,1,41.38
C0749,2019-04-01,B,4,19.88
C0750,2019-04-01,A,2,9.12
C0751,2019-04-01,B,1,21.86
C0753,2019-04-01,C,1,40.23
C0754,2019-04-01,A,2,10.05
C0754,2019-04-01,B,2,21.05
C0754,2019-04-01,C,4,37.83
C0756,2019-04-01,B,2,19.75
C0756,2019-04-01,C,3,41.62
C0758,2019-04-01,A,3,10.26
C0759,2019-04-01,B,1,21.56
C0759,2019-04-01,C,3,41.13
C0761,2019-04-01,C,1,39.51
C0762,2019-04-01,B,2,20.22
C0762,2019-04-01,C,2,42.89
C0766,2019-04-01,A,2,9.1
C0767,2019-04-01,A,2,10.02
C0770,2019-04-01,A,3,10.17
C0770,2019-04-01,B,1,20.08
C0770,2019-04-01,C,2,42.57
C0771,2019-04-01,C,2,42.28
C0772,2019-04-01,B,1,18.48
C0773,2019-04-01,C,1,36.93
C0780,2019-04-01,A,1,10.72
C0780,2019-04-01,B,1,21.86
C0780,2019-04-01,C,2,40.26
C0783,2019-04-01,B,3,21.53
C0784,2019-04-01,A,4,9.82
C0784,2019-04-01,B,1,20.46
C0785,2019-04-01,B,2,21.04
C0785,2019-04-01,C,2,43.72
C0786,2019-04-01,C,2,41.93
C0787,2019-04-01,A,1,10.23
C0787,2019-04-01,B,3,18.98
C0787,2019-04-01,C,2,40.75
C0789,2019-04-01,A,2,10.27
C0789,2019-04-01,B,2,19.12
C0789,2019-04-01,C,3,43.86
C0792,2019-04-01,B,1,19.34
C0792,2019-04-01,C,1,38.89
C0793,2019-04-01,A,1,9.57
C0794,2019-04-01,B,3,20.22
C0794,2019-04-01,C,4,42.14
C0795,2019-04-01,A,4,9.15
C0795,2019-04-01,B,2,18.48
C0796,2019-04-01,A,3,10.18
C0796,2019-04-01,B,2,21.45
C0797,2019-04-01,C,1,38.08
C0800,2019-04-01,A,1,10.8
C0800,2019-04-01,B,3,21.27
C0800,2019-04-01,C,2,40.16
C0801,2019-04-01,C,2,41.53
C0803,2019-04-01,C,3,37.33
C0804,2019-04-01,A,1,9.25
C0804,2019-04-01,C,2,43.49
C0805,2019-04-01,B,2,20.83
C0805,2019-04-01,C,3,38.23
C0810,2019-04-01,A,2,10.18
C0811,2019-04-01,B,2,21.98
C0812,2019-04-01,A,4,10.9
C0812,2019-04-01,B,2,21.27
C0812,2019-04-01,C,1,41.06
C0813,2019-04-01,B,1,18.02
C0813,2019-04-01,C,1,41.12
C0815,2019-04-01,A,2,9.2
C0815,2019-04-01,C,2,42.38
C0816,2019-04-01,B,1,18.14
C0816,2019-04-01,C,2,37.34
C0819,2019-04-01,A,1,9.37
C0819,2019-04-01,B,3,18.03
C0819,2019-04-01,C,1,43.37
C0821,2019-04-01,A,1,10.97
C0821,2019-04-01,B,2,18.77
C0821,2019-04-01,C,2,38.44
C0826,2019-04-01,A,2,10.74
C0826,2019-04-01,B,1,21.59
C0826,2019-04-01,C,3,42.45
C0828,2019-04-01,A,3,9.94
C0828,2019-04-01,B,2,18.8
C0830,2019-04-01,C,1,38.23
C0833,2019-04-01,A,3,10.3
C0835,2019-04-01,A,2,10.71
C0835,2019-04-01,B,4,19.26
C0835,2019-04-01,C,2,41.45
C0838,2019-04-01,C,2,41.06
C0842,2019-04-01,B,2,20.1
C0842,2019-04-01,C,1,40.14
C0844,2019-04-01,B,3,20.94
C0848,2019-04-01,B,2,21.63
C0848,2019-04-01,C,1,39.68
C0849,2019-04-01,A,1,9.07
C0849,2019-04-01,B,1,18.99
C0849,2019-04-01,C,1,43.56
C0850,2019-04-01,A,3,10.92
C0850,2019-04-01,B,1,19.71
C0850,2019-04-01,C,2,42.61
C0851,2019-04-01,A,1,9.72
C0851,2019-04-01,C,2,43.41
C0852,2019-04-01,A,3,9.51
C0852,2019-04-01,B,1,20.05
C0853,2019-04-01,C,2,40.24
C0854,2019-04-01,A,2,9.68
C0854,2019-04-01,C,4,41.5
C0856,2019-04-01,B,1,20.21
C0859,2019-04-01,A,2,10.67
C0862,2019-04-01,B,4,19.83
C0862,2019-04-01,C,1,37.93
C0863,2019-04-01,C,1,37.68
C0864,2019-04-01,A,3,9.01
C0864,2019-04-01,B,1,19.74
C0866,2019-04-01,B,4,20.93
C0867,2019-04-01,A,1,9.27
C0867,2019-04-01,B,2,21.09
C0867,2019-04-01,C,4,42.6
C0868,2019-04-01,B,1,18.81
C0868,2019-04-01,C,2,41.14
C0870,2019-04-01,A,3,10.9
C0873,2019-04-01,A,3,10.82
